lat,lon,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,slope,land_cover,elevation,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,demand_5km_MWh,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
35.392577726505365,-119.66116631246652,,CA,,,,,,,,1.0,,154.0,6.08347358839121,"[95577.43048297882, 114874.196436214, 143179.9383925558, 151405.220558025, 160078.5206873766, 151868.9778050753, 153734.0933362872, 162058.2577707844, 158382.7348702142, 151380.4675000173, 123107.1465704226, 105565.7197406805]","[118.8496870363365, 145.0581254135513, 188.525303300624, 199.2972959887097, 212.2906719271714, 209.3036238911885, 215.9175642932738, 226.1149874329475, 217.2566097420575, 199.6619153917606, 157.2617111012239, 131.8687626633186]","[3.833860872139887, 5.180647336198262, 6.081461396794323, 6.643243199623656, 6.848086191199079, 6.976787463039617, 6.965082719137863, 7.294031852675726, 7.241886991401915, 6.440706948121309, 5.242057036707462, 4.253831053655438]","[100345.9930052393, 120303.7881041561, 149928.4280044197, 158566.9878343929, 167731.0715514525, 159173.8359507297, 161164.9960777248, 169694.9366434176, 165673.0526197763, 158344.1276189569, 128860.5471973395, 110681.9933885354]",1671212.704150626,0.0,0.0,0.0,0.0
38.57989837641671,-121.1281001902192,,CA,,,,,,,,3.0,1.0,70.0,5.726737273545729,"[83710.1973031477, 95356.57307796276, 132592.5205225642, 142175.9937327237, 152296.4849614088, 155902.1440671074, 163932.7331553337, 167682.4641231903, 155329.1968196457, 148893.6431993441, 101405.9527923851, 99220.34749244146]","[103.2965554102175, 120.5173557756211, 169.5983007402485, 182.9567155048043, 203.4059909894156, 209.4516673322602, 223.4339611986764, 229.5434925888018, 209.1114035840576, 194.1878831197168, 126.2353031646954, 121.4365595311999]","[3.332146948716693, 4.304191277700755, 5.470912927104791, 6.098557183493478, 6.561483580303729, 6.981722244408672, 7.207547135441174, 7.404628793187154, 6.970380119468587, 6.264125261926348, 4.207843438823179, 3.917308371974191]","[87968.02343777812, 100059.191743159, 138959.9909409627, 148971.3717627186, 159665.7691857305, 163355.1632641756, 171734.1839570363, 175554.3420252838, 162522.9469959238, 155788.1430129833, 106342.8274008203, 104044.1517185062]",1598498.251247259,0.0,0.0,0.0,11797426.0
33.49582862809187,-115.10935678002812,,CA,,,,,,,,1.0,1.0,317.0,6.627250382699555,"[144160.9119235783, 141405.2323084834, 168382.6913945087, 162465.3589126303, 162476.6953191452, 148547.4754058609, 141255.2964572366, 148311.1048370563, 149745.5027372713, 166674.5830509889, 141897.7106074193, 143363.0935527433]","[179.408324722135, 180.0565712280639, 219.1992616337231, 215.5265463971508, 219.6768070246409, 206.6365496192381, 199.4492713762111, 209.1644472083508, 207.5546738575894, 222.3278395204379, 183.6621168336349, 176.2702945640837]","[5.787365313617259, 6.43059182957371, 7.070943923668488, 7.184218213238362, 7.086348613698095, 6.887884987307936, 6.433847463748744, 6.747240232527445, 6.918489128586315, 7.171865790981867, 6.122070561121162, 5.68613853432528]","[150782.0343159859, 148177.7772231123, 176253.8776737673, 170014.9953149909, 170128.0409051765, 155728.7723645292, 148213.5001946473, 155422.7704017363, 156715.7439105704, 174214.9285103707, 148376.1412578123, 149797.4422901201]",1818685.656506923,0.0,0.0,0.0,0.0
33.163408683009095,-116.59786321480657,,CA,,,,,,,,25.0,1.0,1179.0,6.491132276339617,"[143007.968192359, 135845.2759088502, 165234.9254583199, 158822.4167436524, 157734.552393105, 150787.2538944196, 149024.1385710797, 162006.8830526788, 157404.8370331694, 160576.7318722981, 140882.6814187724, 135051.8780377712]","[177.4031410625448, 170.924949318617, 213.3512218317235, 206.9554057158908, 208.2699421384479, 203.4112574251687, 202.6487682730903, 220.1286499141202, 210.3828673264996, 211.8876475950846, 179.1352706431324, 165.225871423334]","[5.722681969759511, 6.104462475664894, 6.882297478442694, 6.898513523863028, 6.718385230272514, 6.780375247505623, 6.537057041067428, 7.100924190778072, 7.012762244216652, 6.835085406293052, 5.971175688104413, 5.329866820107547]","[149841.0089832194, 142519.6806397017, 173315.7585298373, 166218.347437675, 165302.4648336095, 158052.374191067, 156277.0099808924, 169641.2255085586, 164650.6090719697, 167880.6126387283, 147507.1426190234, 141432.7748389071]",1816379.542576472,0.0,0.0,0.0,0.0
40.76995919107972,-123.56579913413174,,CA,,,,,,,,41.0,1.0,662.0,5.245257428290077,"[83660.53503141872, 80842.89239334405, 119649.3230618212, 113366.3297785936, 142819.0640196204, 141193.7595133486, 153047.8999075073, 160085.8739455748, 146389.2796408957, 125101.5098087113, 80910.96648549533, 70318.22385680913]","[105.3271647895385, 102.8517809927299, 155.9764382462537, 150.1314357502636, 192.5097373579792, 198.3320373905727, 217.2556383997608, 229.4121168891245, 206.1733718344216, 169.8499863704799, 102.6220808750285, 87.86550988828674]","[3.397650477081886, 3.673277892597498, 5.031498007943669, 5.004381191675452, 6.209991527676749, 6.611067913019089, 7.008246399992284, 7.400390867391114, 6.872445727814054, 5.479031818402577, 3.420736029167617, 2.834371286718927]","[87860.32015963488, 84999.5883790802, 125535.1183541074, 119120.9002105234, 149837.5516866631, 148204.9859679181, 160526.1029232481, 167657.1923736995, 153262.7240880239, 131048.3025977498, 85088.01442743304, 74024.90209343313]",1417385.657443138,0.0,0.0,0.0,0.0
38.24747843133393,-119.72588398354388,,CA,,,,,,,,16.0,,2474.0,6.232766968832972,"[125544.4740617251, 110227.9596357701, 139704.7885456304, 153470.2568031298, 161353.0640532653, 163043.961674817, 161103.2126240103, 160549.0395799139, 154275.5947722675, 152900.2764404948, 127475.1949455993, 110877.9018308313]","[155.0721783834036, 138.56949934775, 180.7213201726585, 201.5790983595671, 217.0779055673948, 222.5482260096528, 226.3410065757015, 224.4314405046537, 212.0785173379421, 200.98579632931, 161.2154015963439, 136.5414820383974]","[5.002328334948504, 4.948910690991072, 5.829720005569629, 6.719303278652236, 7.002513082819187, 7.418274200321759, 7.301322792764564, 7.239723887246893, 7.069283911264735, 6.483412784816452, 5.373846719878131, 4.404563936722496]","[131774.9026146878, 116472.9653634081, 148264.7566571531, 161868.2721273432, 169087.2077869055, 170759.3403029159, 168802.361493708, 168160.438081575, 161414.4819108581, 159978.1079389044, 133421.0426516052, 116390.9620295583]",1720525.724967453,0.0,0.0,0.0,0.0
39.2642923809989,-121.77527690099244,,CA,,,,,,,,11.0,1.0,40.0,5.764895495894901,"[84951.28001658892, 107107.8135707878, 130262.2946742731, 148794.4015232001, 159051.5052501137, 151741.4423244857, 163013.4443756185, 164108.459378169, 159856.9421373295, 144313.6770652539, 95367.18702837796, 86352.14728855882]","[103.9868811573747, 134.5447171704033, 165.9533607020381, 194.3386289966206, 211.7568198013766, 207.5174095354366, 226.603538144996, 226.4070898129299, 217.0159555133193, 189.3396535200198, 121.6419720084363, 106.3357938303764]","[3.354415521205637, 4.805168470371548, 5.353334216194778, 6.477954299887353, 6.830865154883116, 6.917246984514554, 7.309791553064387, 7.303454510094512, 7.23386518377731, 6.107730758710317, 4.054732400281211, 3.430186897754078]","[89217.1727352499, 112332.1578736219, 136551.8217674401, 155849.7521292541, 166675.2738333822, 159037.4560982048, 170782.402047196, 171841.3639034311, 167208.6934780389, 150979.4480534279, 100070.1319610401, 90758.9959504235]",1594920.594632753,0.0,0.0,0.0,0.0
37.05467745191926,-117.52548316691484,,CA,,,,,,,,5.0,1.0,1006.0,6.472461195640363,"[132743.2215338967, 131400.8269288964, 159637.1141970817, 158636.271174274, 163409.1591025334, 155570.4039320832, 156232.1822561781, 166967.7210924923, 161417.4640983033, 168385.8636216612, 136061.4827958846, 121706.5328473682]","[163.3619601017087, 162.1848827103614, 203.823507757146, 206.6857476075115, 214.4639147988396, 214.9909562683391, 216.689737666675, 229.6888347531961, 218.7067323020932, 217.9158235369616, 167.9919703318149, 146.9286983409422]","[5.269740648442218, 5.792317239655764, 6.574951863133743, 6.889524920250384, 6.918190799962566, 7.166365208944638, 6.989991537634678, 7.409317250103099, 7.290224410069773, 7.029542694740696, 5.599732344393828, 4.739635430352974]","[139305.5462241692, 138144.1048453267, 168116.3327218953, 166388.9259783951, 171174.7424014509, 163011.236434131, 163746.1517207824, 174813.6027168469, 168812.5014098968, 176274.8812325045, 142309.1909091373, 127438.7848425374]",1812168.243580649,0.0,0.0,0.0,0.0
35.37302361208874,-116.94302412721896,,CA,,,,,,,,9.0,1.0,1085.0,6.694016990517979,"[140548.9009962351, 138562.6939054217, 159753.7078345478, 166852.7717369702, 165101.3095711854, 156811.3377096837, 158613.2379478092, 162158.3247077429, 166126.6365870971, 171781.5711932125, 146892.7340181281, 139459.0838424035]","[172.3807437253136, 173.2348909347612, 204.0224236915497, 217.1593740568697, 220.3591864838137, 213.3824035053157, 219.7972367498729, 223.6558728832971, 226.0118112432924, 223.721850630076, 182.2300285686364, 167.6981629158376]","[5.56066915242947, 6.186960390527185, 6.581368506179022, 7.238645801895656, 7.108360854316572, 7.112746783510522, 7.090233443544286, 7.214705576880551, 7.53372704144308, 7.216833891292774, 6.074334285621215, 5.409618158575407]","[147268.4608138006, 145915.9690396914, 168283.5972658787, 174578.6730092589, 172920.4331447192, 164295.4547162532, 166223.3793193138, 169815.7685042809, 173696.3818332152, 179560.4820520548, 153661.4723412436, 146035.5334073616]",1872662.310050434,0.0,0.0,0.0,0.0
38.83410186383296,-121.1281001902192,,CA,,,,,,,,1.0,1.0,213.0,5.687917465927817,"[85754.01396499328, 108091.5512142421, 122658.2302988807, 140240.3137496333, 147148.9095933911, 151524.4275203412, 159465.1450445229, 164933.4940882125, 157256.3915241102, 139635.2440903845, 96879.78178556757, 89941.99416855825]","[108.017389321872, 136.0683487037828, 157.7703873276536, 182.7269302380702, 199.3375578906229, 208.7530201413769, 221.9170979019638, 227.0290809973339, 214.8756880578628, 184.0052948067593, 124.6093914104325, 111.8508578856594]","[3.484431913608775, 4.859583882277955, 5.089367333150115, 6.090897674602339, 6.430243802923318, 6.958434004712561, 7.15861606135367, 7.32351874184948, 7.162522935262093, 5.935654671185782, 4.153646380347749, 3.60809218985998]","[90094.88650903416, 113301.9910377213, 128659.466875338, 146981.6855007857, 154337.9012199107, 158816.628381586, 167106.5817911635, 172697.2333349455, 164509.5823638974, 146134.286828368, 101657.9418409015, 94480.92752433322]",1563529.497042837,0.0,0.0,1175043.0,11797426.0
32.94831342442612,-115.10935678002812,,CA,,,,,,,,3.0,1.0,80.0,6.800241810881012,"[144279.42438099987, 151884.979837365, 170645.8331842168, 166164.7637899024, 163431.8579812934, 144867.5711708525, 146633.8409128183, 152722.4870549277, 154366.6133015389, 165805.5116777777, 144901.6971684703, 139762.4082127499]","[183.9905260521046, 193.6331697963438, 226.576071039642, 221.1065515630229, 222.7340244696074, 203.789840746011, 209.1332667189288, 216.4722489705564, 216.1246460447985, 223.0728794522425, 189.7434992668808, 174.8746672239655]","[5.935178259745308, 6.915470349869422, 7.308905517407807, 7.370218385434097, 7.184968531277657, 6.792994691533701, 6.746234410288024, 6.982975773243755, 7.204154868159948, 7.195899337169113, 6.324783308896027, 5.641118297547275]","[150922.6623974577, 158997.4035575172, 178465.2803700414, 173842.6790810895, 171109.1987199298, 151906.0911827223, 153799.150416109, 159988.8435985484, 161508.6248611748, 173297.7135196019, 151503.0252611144, 146071.8951200506]",1845466.988672913,0.0,0.0,0.0,3584371.0
36.3311752185038,-117.02931435532204,,CA,,,,,,,,16.0,1.0,990.0,6.560228628878306,"[131653.0172239341, 142274.6620038557, 164639.3754544229, 160727.0973721433, 165293.8539881671, 154089.0741191749, 152242.1590006711, 153222.4100329122, 164932.4619202485, 164631.4119343132, 142250.7838335752, 132325.1423699744]","[162.2420049163412, 176.6667770668798, 210.9169841805426, 210.4077182018991, 220.7121492851207, 212.684392078886, 210.7419124132127, 210.0377124643209, 223.3269992288516, 216.3444452342738, 179.1601779199966, 160.7158841142511]","[5.233613061817458, 6.309527752388564, 6.803773683243309, 7.013590606729968, 7.119746751132926, 7.089479735962866, 6.79812620687783, 6.775410079494223, 7.444233307628388, 6.978853072073347, 5.972005930666555, 5.184383358524228]","[137893.876866645, 149070.7203512982, 172681.2368094928, 168203.0685678107, 173125.5563843284, 161491.5926746639, 159615.1594404007, 160553.5896947502, 172481.6349725027, 172091.5688274422, 148744.7987642318, 138410.9269079859]",1828281.449253385,0.0,0.0,0.0,0.0
35.68588944275488,-116.0369767321364,,CA,,,,,,,,10.0,1.0,700.0,6.654196710833087,"[140502.57918338, 141132.6243926007, 168576.2643787892, 166421.418507169, 167501.1253098709, 156639.6782991262, 152054.0110668688, 157529.712198558, 162358.4164183778, 167567.3585971451, 145938.0719134742, 124030.9843230763]","[173.8765998380787, 176.3094370711569, 217.1925118772849, 217.7448723594074, 220.8035079576052, 216.0258315633351, 213.0966291605069, 218.6939496541059, 221.297927981838, 219.3677191212849, 183.4322035143577, 150.6796616545962]","[5.608922575421894, 6.296765609684173, 7.006210060557579, 7.258162411980248, 7.122693805084038, 7.200861052111168, 6.874084811629253, 7.054643537229223, 7.3765975993946, 7.076378036170479, 6.114406783811924, 4.860634246922459]","[147071.0704372234, 147940.5778462157, 176632.6516436508, 174105.0638982231, 175389.3963512217, 164119.791307897, 159420.3486732419, 165009.6478626467, 169810.9460417755, 175268.3652612633, 152648.0493545634, 129784.0642844716]",1850252.244588427,0.0,0.0,0.0,0.0
41.80632725516132,-122.61660662499764,,CA,,,,,,,,14.0,1.0,865.0,5.486864568381388,"[87682.13103357134, 94693.09868338543, 125806.9906492371, 138628.137149053, 147416.4631617322, 146483.7161032948, 157631.835434562, 157666.715528879, 143586.5493374305, 136179.9895926901, 96216.57707749544, 76864.28837752469]","[107.7277832241531, 118.3103030351572, 161.3407010837148, 181.3465581867234, 197.0127902479602, 202.3333135973981, 225.0546173782897, 221.6557670867155, 198.1832989319215, 177.9060798675249, 120.7179907430499, 93.42894011000715]","[3.475089781424293, 4.22536796554133, 5.204538744635962, 6.044885272890779, 6.355251298321296, 6.744443786579938, 7.259826367041605, 7.15018603505534, 6.606109964397385, 5.738905802178222, 4.023933024768331, 3.013836777742166]","[92042.98234564901, 99381.80646396267, 131923.2144489273, 145333.6899293326, 154615.9105648924, 153707.6410799586, 165279.8893304744, 165168.8418065018, 150351.7097025818, 142526.3497970376, 100959.8981475648, 80745.53431432499]",1508856.492128858,0.0,0.0,0.0,0.0
38.1105996304175,-122.89704986633272,,CA,,,,,,,,11.0,1.0,101.0,5.22541586347712,"[95940.84573221936, 99356.17354755398, 130905.8267811659, 148039.592015255, 150687.9767363256, 140680.4960853224, 143690.8924357972, 136253.8263151297, 133846.9022916889, 139194.7363910894, 106543.3583856487, 88835.22074859237]","[115.75990995648, 121.8282125610217, 163.2998366286614, 187.3560584274699, 189.1559477654783, 178.5127655106502, 185.4401153336636, 176.357699608749, 173.0249374722431, 176.9873044710026, 131.772195179349, 108.9511636380006]","[3.73419064375742, 4.351007591465062, 5.267736665440691, 6.24520194758233, 6.101804766628332, 5.950425517021672, 5.981939204311727, 5.688958051895128, 5.767497915741436, 5.709267886161374, 4.392406505978301, 3.514553665741955]","[100625.3595072343, 104251.2853782733, 137407.3625250676, 155098.9926862457, 157997.7109568632, 147574.3378960142, 150750.0204186616, 142943.83598754, 140249.9235003698, 145674.3778224461, 111688.5484630555, 93265.29577442566]",1513975.847465787,0.0,0.0,0.0,0.0
36.213850532004,-121.02023740509031,,CA,,,,,,,,10.0,1.0,303.0,6.13059675199927,"[115325.0304399479, 120122.5761367529, 147547.1902219426, 150058.8113605934, 157372.7185888878, 152978.9515332869, 159357.7656639441, 159969.3289478549, 153874.9299963255, 153316.4455868294, 122993.9194635459, 107613.4310316898]","[142.9983889130878, 150.5839459587145, 190.4476123899483, 194.7497029654028, 210.8690848888033, 208.0149186986934, 218.9728237613168, 220.0854298175628, 208.4189636731699, 203.0989815761434, 157.0842455819599, 133.5149716117548]","[4.612851255260896, 5.37799806995409, 6.143471367417686, 6.491656765513428, 6.802228544800107, 6.933830623289778, 7.063639476171511, 7.09952999411493, 6.947298789105664, 6.551580050843335, 5.236141519398665, 4.306934568121123]","[120817.5941436023, 125765.0053979667, 154470.3361645049, 157127.0638389748, 164933.1963820721, 160324.5853038296, 166992.6748971049, 167521.2824642768, 161006.9281330272, 160387.9520761884, 128738.5749985021, 112806.863138491]",1700531.098971597,0.0,0.0,0.0,0.0
37.79773379975135,-121.66741411586356,,CA,,,,,,,,14.0,1.0,201.0,6.050910017757012,"[94552.77098372568, 115272.8786185006, 149920.3479309774, 152218.2538934043, 160972.6119433105, 162486.0279123423, 169984.3480872793, 174095.5011202004, 162060.3996607638, 155445.0298875025, 112218.1613729274, 94659.1293823228]","[114.9547189320167, 143.5501011928928, 190.6313575852899, 196.1113634376078, 211.8317143733986, 215.8504555430263, 227.7324403784898, 233.1877004886734, 217.2046693017256, 201.3044555139474, 140.8327120618752, 116.699829800237]","[3.708216739742476, 5.126789328317598, 6.149398631783546, 6.537045447920262, 6.833281108819309, 7.195015184767544, 7.346207754144833, 7.5221838867314, 7.240155643390854, 6.493692113353141, 4.694423735395841, 3.764510638717323]","[99209.1731211539, 120833.3379383047, 156988.4131726679, 159457.8822917076, 168658.1010309374, 170180.9104717209, 178012.2147704978, 182183.2248727328, 169493.0964825684, 162674.1658589284, 117561.724143438, 99352.635348756]",1703885.460793252,0.0,0.0,0.0,454501.0
35.70544355717151,-116.66258088588388,,CA,,,,,,,,23.0,1.0,614.0,6.565367497898772,"[132944.0430196061, 137924.3458050677, 165685.9908183696, 160678.9198258463, 164001.8560264448, 154154.4760758084, 147479.4787654945, 158964.9284550246, 160113.5230054644, 165753.0975312367, 140950.3385805717, 130840.9980488497]","[166.1073544406117, 173.2291238829103, 214.2770650272282, 211.8148020100424, 220.5473329166536, 211.7334250171098, 205.9993267362133, 221.1055607097352, 218.2676098672592, 217.459701881708, 177.0106256713193, 158.9103023655256]","[5.358301756148766, 6.186754424389655, 6.912163387975103, 7.060493400334747, 7.1144300940856, 7.057780833903659, 6.645139572135913, 7.132437442249523, 7.275586995575305, 7.014829092958321, 5.900354189043978, 5.126138785984697]","[139107.1245482363, 144811.7167407035, 173563.8494918064, 168173.3114387483, 171769.4557798239, 161543.2935241041, 154678.650418819, 166499.8145067925, 167463.8588498448, 173251.6147557318, 147434.8625213625, 136821.8504922554]",1819491.995957782,0.0,0.0,0.0,0.0
35.15792835350576,-117.30975759665712,,CA,,,,,,,,4.0,1.0,870.0,6.69263061364562,"[134486.2250977491, 136942.3108586465, 168057.5188646381, 163480.8827690556, 167404.1594802288, 155322.0900474385, 155600.7159274597, 165200.1257747807, 166189.2676557983, 172501.9053147928, 147676.5401662514, 140187.4600682198]","[164.7906795692204, 169.9064510446102, 216.0992786361501, 214.0897811863397, 222.0110465464882, 212.0564028950586, 217.4409543099123, 227.4218836805397, 224.1934009950376, 223.9404969530776, 183.1369973188625, 168.5843997824415]","[5.315828373200657, 6.068087537307507, 6.970944472133874, 7.136326039544656, 7.161646662789943, 7.068546763168621, 7.014224332577815, 7.336189796146442, 7.473113366501252, 7.223886998486375, 6.104566577295417, 5.438206444594887]","[141103.8098989365, 143905.5315346543, 176602.4912594901, 171394.7046746673, 175312.4165984636, 162753.8005733914, 163096.0811275324, 172968.5277715642, 173761.3136959792, 180492.566617167, 154483.0531405149, 146854.719295266]",1873049.202025065,0.0,0.0,0.0,0.0
36.46805401942024,-120.1141900100078,,CA,,,,,,,,0.0,1.0,62.0,5.982309139807619,"[88937.82457645595, 112092.4569256849, 153866.127677521, 147494.8637961864, 151962.6479098035, 150565.6574484317, 155345.1058988226, 159116.8659645675, 153773.3914816509, 149648.5699457728, 111307.1506509885, 111018.4148667435]","[112.917179287186, 142.2394009275892, 198.0704699000457, 193.2634103308044, 204.9714096792026, 209.2318836369586, 216.8212404346724, 222.7412791714742, 211.1855239891907, 197.1549269588702, 139.9138595847493, 136.548657709297]","[3.642489654425356, 5.079978604556757, 6.389369996775667, 6.442113677693479, 6.611980957393633, 6.974396121231953, 6.994233562408787, 7.185202553918523, 7.039517466306356, 6.359836353511943, 4.663795319491643, 4.404795409977321]","[93458.66246041714, 117417.0350341809, 161235.1852912215, 154513.4794404095, 159319.7295309319, 157822.637251905, 162832.6150352106, 166661.7002570344, 160899.78766909, 156540.0464636591, 116620.5877615673, 116350.8801256281]",1645129.077142633,0.0,0.0,0.0,109144.0
35.236144811172295,-115.47609024946628,,CA,,,,,,,,3.0,1.0,1298.0,6.576909493568533,"[141639.2828673084, 141050.3831682077, 170582.8127961107, 168798.8902861294, 165390.6041512465, 155649.183242135, 143532.7702561841, 154341.7600853888, 162266.6386274035, 173001.2584001832, 148452.856031749, 134434.8206638015]","[172.3824589857188, 174.5708589218324, 217.0701328576888, 216.2703700368707, 217.2662463778188, 211.2929642199158, 197.8482698580557, 210.3430297710154, 215.5887159894351, 223.704153160507, 183.5997658536099, 160.4109511062642]","[5.560724483410285, 6.234673532922585, 7.002262350248025, 7.209012334562358, 7.008588592832866, 7.043098807330527, 6.382202253485667, 6.785259024871463, 7.18629053298117, 7.216263005177644, 6.119992195120329, 5.17454680987949]","[148718.7092883379, 148545.3621831901, 179303.7607823774, 176958.6949504449, 173180.1967852841, 163175.9561701897, 150578.2188919448, 161676.6905973206, 169902.7461480056, 180942.7742044123, 155490.8350187991, 141145.1527545002]",1859141.26057584,0.0,0.0,0.0,0.0
34.86461663725625,-115.3682274643374,,CA,,,,,,,,1.0,1.0,770.0,6.633797171949261,"[132373.5978415201, 142285.2243602747, 170645.4705633045, 167976.5083712821, 165370.9934300667, 154716.838710853, 146267.5198341585, 154227.1648150648, 163983.8998103821, 172736.7770050228, 146446.9604825029, 134694.1322044205]","[162.8598159485604, 177.3140826085886, 218.3361612398922, 218.1121491599513, 220.244479912584, 212.930159900023, 204.4410626935293, 213.4985581605411, 221.3243628264362, 226.5483315142561, 182.1974738615098, 163.1491678586402]","[5.25354244995356, 6.332645807449594, 7.043101975480393, 7.270404971998377, 7.10466064234142, 7.097671996667433, 6.594872990113849, 6.887050263243262, 7.377478760881208, 7.308010694008263, 6.073249128716995, 5.262876382536781]","[139025.8963789148, 149132.8553784456, 178938.1045050056, 175744.3438236541, 173152.8776299997, 162189.7543753211, 153412.8617929084, 161564.6838398132, 171588.4096625713, 180554.4882125135, 153161.0707088105, 140848.1514361382]",1851725.087428853,0.0,0.0,0.0,0.0
33.82824857317465,-116.74887111398698,,CA,,,,,,,,11.0,1.0,2242.0,6.485631008296683,"[143526.1687104851, 136180.6635601096, 161296.2077739914, 151375.9134710929, 158054.3265760987, 154616.1176104668, 149654.8912624416, 163803.6657301792, 165865.0901847324, 168430.7492589543, 139748.3216283941, 134290.6082992045]","[177.2135378422177, 170.1184284536942, 206.8154503790794, 195.4394863601854, 207.4482771946317, 207.1873075876336, 202.3338614599496, 222.3404441423028, 220.2160984117317, 219.7903308378854, 176.3665281456823, 162.5176957773495]","[5.716565736845731, 6.075658159060509, 6.671466141260624, 6.514649545339512, 6.691879909504248, 6.906243586254452, 6.526898756772567, 7.172272391687188, 7.340536613724388, 7.090010672189852, 5.878884271522744, 5.242506315398372]","[150997.7144787003, 143622.7580506976, 170083.1906002166, 158613.3537933244, 165639.4717039164, 162021.8937682993, 156935.1177711326, 171514.0684864255, 173510.4203538583, 176307.4590525944, 146463.4279150505, 141025.4910403488]",1826842.724066148,0.0,0.0,0.0,357117.0
36.17474230317073,-121.43011598858006,,CA,,,,,,,,34.0,1.0,996.0,6.3367593736494,"[120196.5981486693, 129421.1766060211, 154223.1015053333, 158426.348181137, 164250.7947487524, 159517.9234535976, 171693.9350090146, 170638.3964301445, 169745.3637800764, 161941.6861089229, 130551.6503291617, 121349.9608983757]","[146.3190001322363, 160.0205554578225, 194.1840054869251, 200.4370081239073, 212.2878376586202, 208.635337855062, 225.7052174419452, 225.5547724335679, 222.9574815751985, 205.6579413913186, 162.8430738575384, 149.0314326897065]","[4.719967746201172, 5.715019837779374, 6.264000176997585, 6.681233604130242, 6.847994763181296, 6.954511261835399, 7.280813465869199, 7.275960401082837, 7.431916052506616, 6.63412714165544, 5.428102461917947, 4.807465570635695]","[125911.5208876052, 135819.8761811964, 161707.0777534518, 165960.0051882468, 172068.0355277113, 167103.7707169479, 179784.6045075273, 178584.3064728246, 177461.4249731261, 169505.1653039727, 136603.8004423191, 127058.1417442173]",1811956.935199206,0.0,0.0,0.0,0.0
